image_path,class_name,dataset
datasets\raw\augmented_plantdoc\train\Potato leaf late blight\Potato leaf late blight (41).jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Cherry leaf\Cherry leaf (26)_aug_p3_30.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Soyabean leaf\Soyabean leaf (24)_aug_p0_22.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\val\Raspberry leaf\Raspberry leaf (66)_aug_p3_4.jpg,val,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Tomato Early blight leaf\Tomato Early blight leaf (2).jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Potato leaf early blight\Potato leaf early blight (92)_aug_p2_11.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Bell_pepper leaf spot\Bell_pepper leaf spot (55)_aug_p1_52.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Peach leaf\Peach leaf (2).jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\test\Tomato leaf late blight\Tomato leaf late blight (87).jpg,test,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Potato leaf late blight\Potato leaf late blight (7).jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\val\Bell_pepper leaf\Bell_pepper leaf (45)_aug_p0_38.jpg,val,augmented_plantdoc
datasets\raw\augmented_plantdoc\test\Apple leaf\Apple leaf (58)_aug_p2_54.jpg,test,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Raspberry leaf\Raspberry leaf (5)_aug_p4_13.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Bell_pepper leaf spot\Bell_pepper leaf spot (61)_aug_p0_39.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Corn rust leaf\Corn rust leaf (10)_aug_p4_51.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\test\Corn leaf blight\Corn leaf blight (80)_aug_p2_5.jpg,test,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Tomato Septoria leaf spot\Tomato Septoria leaf spot (129)_aug_p2_38.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Strawberry leaf\Strawberry leaf (67)_aug_p4_39.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\val\Apple Scab Leaf\Apple Scab Leaf (62)_aug_p1_32.jpg,val,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Soyabean leaf\Soyabean leaf (3)_aug_p2_32.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Strawberry leaf\Strawberry leaf (49).jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\test\Tomato leaf\Tomato leaf (20).jpg,test,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Raspberry leaf\Raspberry leaf (95).jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\test\Tomato leaf yellow virus\Tomato leaf yellow virus (68)_aug_p4_45.jpg,test,augmented_plantdoc
datasets\raw\augmented_plantdoc\val\grape leaf\grape leaf (7)_aug_p2_9.jpg,val,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Apple leaf\Apple leaf (39).jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Peach leaf\Peach leaf (88)_aug_p1_52.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Apple leaf\Apple leaf (70).jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\grape leaf black rot\grape leaf black rot (35)_aug_p2_26.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Corn Gray leaf spot\Corn Gray leaf spot (25)_aug_p2_67.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Tomato mold leaf\Tomato mold leaf (85)_aug_p2_42.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\val\Potato leaf late blight\Potato leaf late blight (78)_aug_p1_1.jpg,val,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Corn Gray leaf spot\Corn Gray leaf spot (34)_aug_p4_24.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Raspberry leaf\Raspberry leaf (46).jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Apple Scab Leaf\Apple Scab Leaf (60)_aug_p2_39.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\val\Tomato leaf bacterial spot\Tomato leaf bacterial spot (7)_aug_p2_52.jpg,val,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Cherry leaf\Cherry leaf (43)_aug_p1_53.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Apple leaf\Apple leaf (63)_aug_p3_52.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Potato leaf early blight\Potato leaf early blight (22)_aug_p4_32.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Cherry leaf\Cherry leaf (39)_aug_p3_8.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Corn rust leaf\Corn rust leaf (12)_aug_p2_8.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Tomato leaf yellow virus\Tomato leaf yellow virus (17)_aug_p0_34.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\grape leaf\grape leaf (30)_aug_p4_11.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Tomato leaf mosaic virus\Tomato leaf mosaic virus (2)_aug_p4_8.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Tomato leaf mosaic virus\Tomato leaf mosaic virus (23)_aug_p4_9.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Tomato leaf yellow virus\Tomato leaf yellow virus (29)_aug_p0_27.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\test\Corn Gray leaf spot\Corn Gray leaf spot (54)_aug_p3_24.jpg,test,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Bell_pepper leaf\Bell_pepper leaf (16).jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\val\Tomato leaf\Tomato leaf (13).jpg,val,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Bell_pepper leaf spot\Bell_pepper leaf spot (34)_aug_p3_3.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Tomato leaf\Tomato leaf (8)_aug_p1_15.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Bell_pepper leaf spot\Bell_pepper leaf spot (26).jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Tomato mold leaf\Tomato mold leaf (44)_aug_p1_24.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\val\Soyabean leaf\Soyabean leaf (51).jpg,val,augmented_plantdoc
datasets\raw\augmented_plantdoc\val\Apple rust leaf\Apple rust leaf (28)_aug_p0_16.jpg,val,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Corn rust leaf\Corn rust leaf (4)_aug_p3_30.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Tomato leaf\Tomato leaf (36)_aug_p1_63.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\val\Tomato Early blight leaf\Tomato Early blight leaf (69)_aug_p2_29.jpg,val,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Tomato Septoria leaf spot\Tomato Septoria leaf spot (63).jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Corn leaf blight\Corn leaf blight (174)_aug_p1_18.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Tomato mold leaf\Tomato mold leaf (56)_aug_p0_56.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\test\Tomato leaf yellow virus\Tomato leaf yellow virus (42).jpg,test,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Tomato Septoria leaf spot\Tomato Septoria leaf spot (52)_aug_p1_3.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\val\Tomato mold leaf\Tomato mold leaf (21).jpg,val,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Bell_pepper leaf spot\Bell_pepper leaf spot (2)_aug_p0_31.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Squash Powdery mildew leaf\Squash Powdery mildew leaf (105).jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\val\grape leaf\grape leaf (40)_aug_p1_24.jpg,val,augmented_plantdoc
datasets\raw\augmented_plantdoc\val\Tomato leaf bacterial spot\Tomato leaf bacterial spot (3).jpg,val,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Apple leaf\Apple leaf (30)_aug_p1_19.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Raspberry leaf\Raspberry leaf (50).jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\test\Blueberry leaf\Blueberry leaf (1)_aug_p0_8.jpg,test,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Raspberry leaf\Raspberry leaf (85).jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Tomato mold leaf\Tomato mold leaf (29)_aug_p1_61.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Corn leaf blight\Corn leaf blight (102)_aug_p4_23.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Blueberry leaf\Blueberry leaf (103)_aug_p4_42.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Bell_pepper leaf\Bell_pepper leaf (52)_aug_p3_13.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Tomato Early blight leaf\Tomato Early blight leaf (43)_aug_p1_59.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Corn rust leaf\Corn rust leaf (102)_aug_p3_48.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Tomato Early blight leaf\Tomato Early blight leaf (50).jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Blueberry leaf\Blueberry leaf (64)_aug_p3_27.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Tomato mold leaf\Tomato mold leaf (27)_aug_p2_17.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\val\Tomato leaf bacterial spot\Tomato leaf bacterial spot (85)_aug_p0_25.jpg,val,augmented_plantdoc
datasets\raw\augmented_plantdoc\test\Apple Scab Leaf\Apple Scab Leaf (61)_aug_p0_62.jpg,test,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Tomato leaf\Tomato leaf (31)_aug_p0_30.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Apple leaf\Apple leaf (58)_aug_p4_50.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Tomato leaf yellow virus\Tomato leaf yellow virus (48)_aug_p3_17.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Tomato mold leaf\Tomato mold leaf (53)_aug_p2_46.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Raspberry leaf\Raspberry leaf (64)_aug_p2_29.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Strawberry leaf\Strawberry leaf (72)_aug_p1_56.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Raspberry leaf\Raspberry leaf (50)_aug_p2_36.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Bell_pepper leaf\Bell_pepper leaf (49)_aug_p4_3.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Apple rust leaf\Apple rust leaf (54)_aug_p0_27.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Strawberry leaf\Strawberry leaf (66)_aug_p2_27.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Blueberry leaf\Blueberry leaf (52).jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\grape leaf\grape leaf (7)_aug_p0_37.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Tomato leaf yellow virus\Tomato leaf yellow virus (7)_aug_p2_64.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\test\Potato leaf late blight\Potato leaf late blight (84).jpg,test,augmented_plantdoc
datasets\raw\augmented_plantdoc\test\Tomato leaf bacterial spot\Tomato leaf bacterial spot (56)_aug_p1_13.jpg,test,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Tomato mold leaf\Tomato mold leaf (42).jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\val\Tomato leaf yellow virus\Tomato leaf yellow virus (63)_aug_p1_13.jpg,val,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Apple Scab Leaf\Apple Scab Leaf (23)_aug_p1_50.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Peach leaf\Peach leaf (76)_aug_p2_8.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\test\Corn leaf blight\Corn leaf blight (142).jpg,test,augmented_plantdoc
datasets\raw\augmented_plantdoc\val\Bell_pepper leaf\Bell_pepper leaf (49)_aug_p4_43.jpg,val,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Apple leaf\Apple leaf (36)_aug_p2_36.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Soyabean leaf\Soyabean leaf (49)_aug_p1_34.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\grape leaf\grape leaf (14)_aug_p0_65.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Corn leaf blight\Corn leaf blight (16).jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Corn leaf blight\Corn leaf blight (179)_aug_p2_16.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Cherry leaf\Cherry leaf (10)_aug_p1_54.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Tomato Early blight leaf\Tomato Early blight leaf (36).jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\val\Bell_pepper leaf\Bell_pepper leaf (16)_aug_p4_31.jpg,val,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Apple rust leaf\Apple rust leaf (36)_aug_p2_9.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\test\Tomato leaf\Tomato leaf (37)_aug_p2_66.jpg,test,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Corn rust leaf\Corn rust leaf (3).jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Corn rust leaf\Corn rust leaf (38)_aug_p4_3.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Tomato Early blight leaf\Tomato Early blight leaf (15)_aug_p4_46.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\val\Soyabean leaf\Soyabean leaf (7)_aug_p0_55.jpg,val,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Tomato Septoria leaf spot\Tomato Septoria leaf spot (101)_aug_p0_21.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\grape leaf\grape leaf (34)_aug_p3_39.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\test\Tomato Septoria leaf spot\Tomato Septoria leaf spot (116).jpg,test,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Corn leaf blight\Corn leaf blight (118).jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Bell_pepper leaf spot\Bell_pepper leaf spot (35)_aug_p4_11.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Potato leaf late blight\Potato leaf late blight (30)_aug_p0_28.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Potato leaf late blight\Potato leaf late blight (45)_aug_p2_7.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\val\Raspberry leaf\Raspberry leaf (83)_aug_p2_5.jpg,val,augmented_plantdoc
datasets\raw\augmented_plantdoc\test\Peach leaf\Peach leaf (10).jpg,test,augmented_plantdoc
datasets\raw\augmented_plantdoc\test\Blueberry leaf\Blueberry leaf (8).jpg,test,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Potato leaf early blight\Potato leaf early blight (32)_aug_p4_54.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Blueberry leaf\Blueberry leaf (39).jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Tomato leaf late blight\Tomato leaf late blight (54)_aug_p2_6.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Squash Powdery mildew leaf\Squash Powdery mildew leaf (48).jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Potato leaf late blight\Potato leaf late blight (32)_aug_p2_53.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Tomato leaf\Tomato leaf (12)_aug_p0_11.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Tomato leaf yellow virus\Tomato leaf yellow virus (27)_aug_p4_26.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\test\Bell_pepper leaf\Bell_pepper leaf (3)_aug_p2_66.jpg,test,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\grape leaf black rot\grape leaf black rot (43)_aug_p1_38.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Apple Scab Leaf\Apple Scab Leaf (74)_aug_p0_59.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\test\Tomato leaf mosaic virus\Tomato leaf mosaic virus (44)_aug_p4_41.jpg,test,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\grape leaf\grape leaf (10)_aug_p2_36.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\val\Corn Gray leaf spot\Corn Gray leaf spot (10).jpg,val,augmented_plantdoc
datasets\raw\augmented_plantdoc\val\Peach leaf\Peach leaf (1)_aug_p4_6.jpg,val,augmented_plantdoc
datasets\raw\augmented_plantdoc\val\Blueberry leaf\Blueberry leaf (102)_aug_p2_59.jpg,val,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Apple rust leaf\Apple rust leaf (34)_aug_p2_60.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Corn leaf blight\Corn leaf blight (174)_aug_p0_14.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Apple Scab Leaf\Apple Scab Leaf (37)_aug_p2_25.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Apple Scab Leaf\Apple Scab Leaf (62)_aug_p0_35.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Corn rust leaf\Corn rust leaf (41).jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\test\Blueberry leaf\Blueberry leaf (16)_aug_p1_56.jpg,test,augmented_plantdoc
datasets\raw\augmented_plantdoc\val\Tomato Early blight leaf\Tomato Early blight leaf (33)_aug_p1_63.jpg,val,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Soyabean leaf\Soyabean leaf (29)_aug_p3_59.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\val\Strawberry leaf\Strawberry leaf (28)_aug_p1_21.jpg,val,augmented_plantdoc
datasets\raw\augmented_plantdoc\val\Corn leaf blight\Corn leaf blight (87)_aug_p2_26.jpg,val,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Tomato mold leaf\Tomato mold leaf (41)_aug_p3_14.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\test\Tomato leaf\Tomato leaf (36)_aug_p0_7.jpg,test,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Tomato leaf\Tomato leaf (27)_aug_p4_63.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\grape leaf black rot\grape leaf black rot (23).jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Blueberry leaf\Blueberry leaf (86)_aug_p1_34.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\test\Bell_pepper leaf spot\Bell_pepper leaf spot (60)_aug_p4_20.jpg,test,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Tomato Septoria leaf spot\Tomato Septoria leaf spot (135)_aug_p2_31.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Tomato Septoria leaf spot\Tomato Septoria leaf spot (25)_aug_p1_4.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\test\Squash Powdery mildew leaf\Squash Powdery mildew leaf (95)_aug_p3_50.jpg,test,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Tomato leaf bacterial spot\Tomato leaf bacterial spot (74)_aug_p4_4.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\val\Bell_pepper leaf spot\Bell_pepper leaf spot (43)_aug_p1_31.jpg,val,augmented_plantdoc
datasets\raw\augmented_plantdoc\test\Squash Powdery mildew leaf\Squash Powdery mildew leaf (117)_aug_p3_39.jpg,test,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Squash Powdery mildew leaf\Squash Powdery mildew leaf (4)_aug_p2_23.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Bell_pepper leaf\Bell_pepper leaf (12)_aug_p4_25.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Corn Gray leaf spot\Corn Gray leaf spot (35)_aug_p3_11.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Squash Powdery mildew leaf\Squash Powdery mildew leaf (90)_aug_p1_14.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\test\Cherry leaf\Cherry leaf (8)_aug_p0_40.jpg,test,augmented_plantdoc
datasets\raw\augmented_plantdoc\test\Tomato leaf\Tomato leaf (9)_aug_p0_45.jpg,test,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Peach leaf\Peach leaf (82)_aug_p3_35.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\test\Tomato leaf\Tomato leaf (44)_aug_p3_62.jpg,test,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Potato leaf early blight\Potato leaf early blight (40)_aug_p1_26.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Apple Scab Leaf\Apple Scab Leaf (45).jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Apple Scab Leaf\Apple Scab Leaf (31)_aug_p3_8.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Apple rust leaf\Apple rust leaf (52).jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Tomato leaf late blight\Tomato leaf late blight (21)_aug_p4_40.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\val\Corn Gray leaf spot\Corn Gray leaf spot (63)_aug_p0_19.jpg,val,augmented_plantdoc
datasets\raw\augmented_plantdoc\test\Tomato Septoria leaf spot\Tomato Septoria leaf spot (123)_aug_p1_21.jpg,test,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Tomato Early blight leaf\Tomato Early blight leaf (61)_aug_p4_43.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\grape leaf\grape leaf (40)_aug_p3_67.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\test\Tomato leaf mosaic virus\Tomato leaf mosaic virus (39)_aug_p0_11.jpg,test,augmented_plantdoc
datasets\raw\augmented_plantdoc\val\Raspberry leaf\Raspberry leaf (23)_aug_p2_23.jpg,val,augmented_plantdoc
datasets\raw\augmented_plantdoc\test\Potato leaf late blight\Potato leaf late blight (69)_aug_p1_42.jpg,test,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Apple rust leaf\Apple rust leaf (1).jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\val\Tomato Early blight leaf\Tomato Early blight leaf (55)_aug_p4_33.jpg,val,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Tomato Septoria leaf spot\Tomato Septoria leaf spot (45).jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\test\Corn Gray leaf spot\Corn Gray leaf spot (6)_aug_p4_50.jpg,test,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Raspberry leaf\Raspberry leaf (24).jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\test\Tomato leaf bacterial spot\Tomato leaf bacterial spot (88)_aug_p3_21.jpg,test,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Soyabean leaf\Soyabean leaf (43)_aug_p1_9.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Blueberry leaf\Blueberry leaf (25).jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Peach leaf\Peach leaf (59)_aug_p4_55.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Corn leaf blight\Corn leaf blight (170)_aug_p2_6.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Bell_pepper leaf\Bell_pepper leaf (28).jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Corn rust leaf\Corn rust leaf (1).jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Bell_pepper leaf\Bell_pepper leaf (35)_aug_p2_39.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Tomato mold leaf\Tomato mold leaf (26)_aug_p4_22.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Tomato leaf yellow virus\Tomato leaf yellow virus (36)_aug_p1_52.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Tomato leaf bacterial spot\Tomato leaf bacterial spot (86)_aug_p1_8.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Tomato leaf yellow virus\Tomato leaf yellow virus (12)_aug_p1_51.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Potato leaf late blight\Potato leaf late blight (89)_aug_p4_9.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Squash Powdery mildew leaf\Squash Powdery mildew leaf (22)_aug_p4_29.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\val\Strawberry leaf\Strawberry leaf (1).jpg,val,augmented_plantdoc
datasets\raw\augmented_plantdoc\val\Apple rust leaf\Apple rust leaf (53).jpg,val,augmented_plantdoc
datasets\raw\augmented_plantdoc\test\Potato leaf early blight\Potato leaf early blight (4)_aug_p2_21.jpg,test,augmented_plantdoc
datasets\raw\augmented_plantdoc\val\Tomato mold leaf\Tomato mold leaf (7)_aug_p0_39.jpg,val,augmented_plantdoc
datasets\raw\augmented_plantdoc\test\Corn Gray leaf spot\Corn Gray leaf spot (3)_aug_p3_50.jpg,test,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Peach leaf\Peach leaf (63)_aug_p0_47.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Tomato Septoria leaf spot\Tomato Septoria leaf spot (45)_aug_p4_13.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Corn leaf blight\Corn leaf blight (49).jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Tomato leaf late blight\Tomato leaf late blight (101)_aug_p3_3.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\grape leaf black rot\grape leaf black rot (44).jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\grape leaf\grape leaf (21)_aug_p3_7.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Raspberry leaf\Raspberry leaf (49)_aug_p2_7.jpg,train,augmented_plantdoc
datasets\raw\augmented_plantdoc\train\Tomato leaf mosaic virus\Tomato leaf mosaic virus (33)_aug_p0_30.jpg,train,augmented_plantdoc
